image,background,version,variant,n_original,n_pasted,sky_px
img_003969.jpg,ROBOFLOW_13-06-2023_15-06-16_REC_png_jpg.rf.50aea9c8152ecc0d0e600a53f74f77b6.jpg,v4,2,1,23,0
img_003970.jpg,ROBOFLOW_13-06-2023_15-08-19_REC_png_jpg.rf.02431f87f289e0016ee52b11dd269242.jpg,v4,0,0,30,0
img_003971.jpg,ROBOFLOW_13-06-2023_15-08-19_REC_png_jpg.rf.02431f87f289e0016ee52b11dd269242.jpg,v4,1,0,30,0
img_003972.jpg,ROBOFLOW_13-06-2023_15-08-19_REC_png_jpg.rf.02431f87f289e0016ee52b11dd269242.jpg,v4,2,0,30,0
img_003973.jpg,ROBOFLOW_13-06-2023_15-08-36_REC_png_jpg.rf.87ce765c56667168b5e5d6455a2b2f83.jpg,v4,0,0,21,0
img_003974.jpg,ROBOFLOW_13-06-2023_15-08-36_REC_png_jpg.rf.87ce765c56667168b5e5d6455a2b2f83.jpg,v4,1,0,30,0
img_003975.jpg,ROBOFLOW_13-06-2023_15-08-36_REC_png_jpg.rf.87ce765c56667168b5e5d6455a2b2f83.jpg,v4,2,0,30,0
img_003976.jpg,ROBOFLOW_13-06-2023_15-08-52_REC_png_jpg.rf.6442247642a2a3e446cdfbf70c00ec21.jpg,v4,0,0,30,0
img_003977.jpg,ROBOFLOW_13-06-2023_15-08-52_REC_png_jpg.rf.6442247642a2a3e446cdfbf70c00ec21.jpg,v4,1,0,30,0
img_003978.jpg,ROBOFLOW_13-06-2023_15-08-52_REC_png_jpg.rf.6442247642a2a3e446cdfbf70c00ec21.jpg,v4,2,0,30,0
img_003979.jpg,ROBOFLOW_13-06-2023_15-09-05_REC_png_jpg.rf.ea0950120d80ccc5ae3ad5c89d85c422.jpg,v4,0,0,30,0
img_003980.jpg,ROBOFLOW_13-06-2023_15-09-05_REC_png_jpg.rf.ea0950120d80ccc5ae3ad5c89d85c422.jpg,v4,1,0,30,0
img_003981.jpg,ROBOFLOW_13-06-2023_15-09-05_REC_png_jpg.rf.ea0950120d80ccc5ae3ad5c89d85c422.jpg,v4,2,0,23,0
img_003982.jpg,ROBOFLOW_13-06-2023_15-09-18_REC_png_jpg.rf.0eeb1af3771f13c91ef5c75ee289c683.jpg,v4,0,0,30,0
img_003983.jpg,ROBOFLOW_13-06-2023_15-09-18_REC_png_jpg.rf.0eeb1af3771f13c91ef5c75ee289c683.jpg,v4,1,0,30,0
img_003984.jpg,ROBOFLOW_13-06-2023_15-09-18_REC_png_jpg.rf.0eeb1af3771f13c91ef5c75ee289c683.jpg,v4,2,0,30,0
img_003985.jpg,ROBOFLOW_13-06-2023_15-11-04_REC_png_jpg.rf.e7bbbeb601a3921be95769d4c720a672.jpg,v4,0,0,30,0
img_003986.jpg,ROBOFLOW_13-06-2023_15-11-04_REC_png_jpg.rf.e7bbbeb601a3921be95769d4c720a672.jpg,v4,1,0,30,0
img_003987.jpg,ROBOFLOW_13-06-2023_15-11-04_REC_png_jpg.rf.e7bbbeb601a3921be95769d4c720a672.jpg,v4,2,0,30,0
img_003988.jpg,ROBOFLOW_13-06-2023_15-11-16_REC_png_jpg.rf.66c4c66510137ba5a7cbb2c0b1904592.jpg,v4,0,0,21,0
img_003989.jpg,ROBOFLOW_13-06-2023_15-11-16_REC_png_jpg.rf.66c4c66510137ba5a7cbb2c0b1904592.jpg,v4,1,0,30,0
img_003990.jpg,ROBOFLOW_13-06-2023_15-11-16_REC_png_jpg.rf.66c4c66510137ba5a7cbb2c0b1904592.jpg,v4,2,0,30,0
img_003991.jpg,ROBOFLOW_13-06-2023_15-11-57_REC_png_jpg.rf.895329a3a18ae3d214050c23c9ed68d0.jpg,v4,0,0,26,0
img_003992.jpg,ROBOFLOW_13-06-2023_15-11-57_REC_png_jpg.rf.895329a3a18ae3d214050c23c9ed68d0.jpg,v4,1,0,30,0
img_003993.jpg,ROBOFLOW_13-06-2023_15-11-57_REC_png_jpg.rf.895329a3a18ae3d214050c23c9ed68d0.jpg,v4,2,0,30,0
img_003994.jpg,ROBOFLOW_13-06-2023_15-12-16_REC_png_jpg.rf.aaaf48aeeab6c20c3e2363c3b5413f51.jpg,v4,0,0,30,0
img_003995.jpg,ROBOFLOW_13-06-2023_15-12-16_REC_png_jpg.rf.aaaf48aeeab6c20c3e2363c3b5413f51.jpg,v4,1,0,25,0
img_003996.jpg,ROBOFLOW_13-06-2023_15-12-16_REC_png_jpg.rf.aaaf48aeeab6c20c3e2363c3b5413f51.jpg,v4,2,0,30,0
img_003997.jpg,ROBOFLOW_13-06-2023_15-13-14_REC_png_jpg.rf.e5e171c383db9e996b1c8365dd15ec4e.jpg,v4,0,0,30,0
img_003998.jpg,ROBOFLOW_13-06-2023_15-13-14_REC_png_jpg.rf.e5e171c383db9e996b1c8365dd15ec4e.jpg,v4,1,0,25,0
img_003999.jpg,ROBOFLOW_13-06-2023_15-13-14_REC_png_jpg.rf.e5e171c383db9e996b1c8365dd15ec4e.jpg,v4,2,0,30,0
img_004000.jpg,ROBOFLOW_13-06-2023_15-13-24_REC_png_jpg.rf.789d8e35cb68d9a8f4e7b6f506968128.jpg,v4,0,0,30,0
img_004001.jpg,ROBOFLOW_13-06-2023_15-13-24_REC_png_jpg.rf.789d8e35cb68d9a8f4e7b6f506968128.jpg,v4,1,0,30,0
img_004002.jpg,ROBOFLOW_13-06-2023_15-13-24_REC_png_jpg.rf.789d8e35cb68d9a8f4e7b6f506968128.jpg,v4,2,0,30,0
img_004003.jpg,ROBOFLOW_13-06-2023_15-13-35_REC_png_jpg.rf.6d8e1595fac9545dad6da2b13b319a36.jpg,v4,0,0,30,0
img_004004.jpg,ROBOFLOW_13-06-2023_15-13-35_REC_png_jpg.rf.6d8e1595fac9545dad6da2b13b319a36.jpg,v4,1,0,30,0
img_004005.jpg,ROBOFLOW_13-06-2023_15-13-35_REC_png_jpg.rf.6d8e1595fac9545dad6da2b13b319a36.jpg,v4,2,0,23,0
img_004006.jpg,ROBOFLOW_13-06-2023_15-13-45_REC_png_jpg.rf.baa11b97d4396e9b4e937e36095e32c3.jpg,v4,0,0,30,0
img_004007.jpg,ROBOFLOW_13-06-2023_15-13-45_REC_png_jpg.rf.baa11b97d4396e9b4e937e36095e32c3.jpg,v4,1,0,30,0
img_004008.jpg,ROBOFLOW_13-06-2023_15-13-45_REC_png_jpg.rf.baa11b97d4396e9b4e937e36095e32c3.jpg,v4,2,0,30,0
img_004009.jpg,ROBOFLOW_13-06-2023_15-14-27_REC_png_jpg.rf.2873cf232eb45d4aa75dd61fce772bbc.jpg,v4,0,0,25,21
img_004010.jpg,ROBOFLOW_13-06-2023_15-14-27_REC_png_jpg.rf.2873cf232eb45d4aa75dd61fce772bbc.jpg,v4,1,0,24,21
img_004011.jpg,ROBOFLOW_13-06-2023_15-14-27_REC_png_jpg.rf.2873cf232eb45d4aa75dd61fce772bbc.jpg,v4,2,0,30,21
img_004012.jpg,ROBOFLOW_13-06-2023_15-14-40_REC_png_jpg.rf.77c23675d9f4133c0c228d5b077d6141.jpg,v4,0,1,30,0
img_004013.jpg,ROBOFLOW_13-06-2023_15-14-40_REC_png_jpg.rf.77c23675d9f4133c0c228d5b077d6141.jpg,v4,1,1,30,0
img_004014.jpg,ROBOFLOW_13-06-2023_15-14-40_REC_png_jpg.rf.77c23675d9f4133c0c228d5b077d6141.jpg,v4,2,1,30,0
img_004015.jpg,ROBOFLOW_13-06-2023_15-14-51_REC_png_jpg.rf.7e77b25cd49b1b09880cd645c708f6ff.jpg,v4,0,0,30,0
img_004016.jpg,ROBOFLOW_13-06-2023_15-14-51_REC_png_jpg.rf.7e77b25cd49b1b09880cd645c708f6ff.jpg,v4,1,0,30,0
img_004017.jpg,ROBOFLOW_13-06-2023_15-14-51_REC_png_jpg.rf.7e77b25cd49b1b09880cd645c708f6ff.jpg,v4,2,0,20,0
img_004018.jpg,ROBOFLOW_13-06-2023_15-15-05_REC_png_jpg.rf.dadeed5a77b17c33a82451dc668d6300.jpg,v4,0,0,0,512
img_004019.jpg,ROBOFLOW_13-06-2023_15-15-05_REC_png_jpg.rf.dadeed5a77b17c33a82451dc668d6300.jpg,v4,1,0,0,512
img_004020.jpg,ROBOFLOW_13-06-2023_15-15-05_REC_png_jpg.rf.dadeed5a77b17c33a82451dc668d6300.jpg,v4,2,0,0,512
img_004021.jpg,ROBOFLOW_13-06-2023_15-17-20_REC_png_jpg.rf.9a72946ee56ca563070c8229f46d669a.jpg,v4,0,0,25,14
img_004022.jpg,ROBOFLOW_13-06-2023_15-17-20_REC_png_jpg.rf.9a72946ee56ca563070c8229f46d669a.jpg,v4,1,0,30,14
img_004023.jpg,ROBOFLOW_13-06-2023_15-17-20_REC_png_jpg.rf.9a72946ee56ca563070c8229f46d669a.jpg,v4,2,0,30,14
img_004024.jpg,ROBOFLOW_13-06-2023_15-18-14_REC_png_jpg.rf.d8fd25d9c7517854ea452ea6ea089a67.jpg,v4,0,0,30,210
img_004025.jpg,ROBOFLOW_13-06-2023_15-18-14_REC_png_jpg.rf.d8fd25d9c7517854ea452ea6ea089a67.jpg,v4,1,0,30,210
img_004026.jpg,ROBOFLOW_13-06-2023_15-18-14_REC_png_jpg.rf.d8fd25d9c7517854ea452ea6ea089a67.jpg,v4,2,0,30,210
img_004027.jpg,ROBOFLOW_13-06-2023_15-18-52_REC_png_jpg.rf.fb580c38486e181d3262a4720518941c.jpg,v4,0,0,21,67
img_004028.jpg,ROBOFLOW_13-06-2023_15-18-52_REC_png_jpg.rf.fb580c38486e181d3262a4720518941c.jpg,v4,1,0,25,67
img_004029.jpg,ROBOFLOW_13-06-2023_15-18-52_REC_png_jpg.rf.fb580c38486e181d3262a4720518941c.jpg,v4,2,0,16,67
img_004030.jpg,ROBOFLOW_13-06-2023_15-19-39_REC_png_jpg.rf.d89db195669eec608d3b5ce4619d88b5.jpg,v4,0,0,30,0
img_004031.jpg,ROBOFLOW_13-06-2023_15-19-39_REC_png_jpg.rf.d89db195669eec608d3b5ce4619d88b5.jpg,v4,1,0,30,0
img_004032.jpg,ROBOFLOW_13-06-2023_15-19-39_REC_png_jpg.rf.d89db195669eec608d3b5ce4619d88b5.jpg,v4,2,0,21,0
img_004033.jpg,ROBOFLOW_13-06-2023_15-20-32_REC_png_jpg.rf.d87d459e8304a0365d84540fe230300e.jpg,v4,0,1,30,0
img_004034.jpg,ROBOFLOW_13-06-2023_15-20-32_REC_png_jpg.rf.d87d459e8304a0365d84540fe230300e.jpg,v4,1,1,30,0
img_004035.jpg,ROBOFLOW_13-06-2023_15-20-32_REC_png_jpg.rf.d87d459e8304a0365d84540fe230300e.jpg,v4,2,1,30,0
img_004036.jpg,ROBOFLOW_13-06-2023_15-21-11_REC_png_jpg.rf.7fdac81c20ce421c7d14416db56db0e2.jpg,v4,0,3,30,0
img_004037.jpg,ROBOFLOW_13-06-2023_15-21-11_REC_png_jpg.rf.7fdac81c20ce421c7d14416db56db0e2.jpg,v4,1,3,28,0
img_004038.jpg,ROBOFLOW_13-06-2023_15-21-11_REC_png_jpg.rf.7fdac81c20ce421c7d14416db56db0e2.jpg,v4,2,3,23,0
img_004039.jpg,ROBOFLOW_13-06-2023_15-21-24_REC_png_jpg.rf.f3424ee2a2b5ca4b348245e92e6d7b45.jpg,v4,0,0,30,0
img_004040.jpg,ROBOFLOW_13-06-2023_15-21-24_REC_png_jpg.rf.f3424ee2a2b5ca4b348245e92e6d7b45.jpg,v4,1,0,30,0
img_004041.jpg,ROBOFLOW_13-06-2023_15-21-24_REC_png_jpg.rf.f3424ee2a2b5ca4b348245e92e6d7b45.jpg,v4,2,0,20,0
img_004042.jpg,ROBOFLOW_13-06-2023_15-21-34_REC_png_jpg.rf.2f53ee8512dd73a2d65d5cdc344d17bd.jpg,v4,0,0,30,0
img_004043.jpg,ROBOFLOW_13-06-2023_15-21-34_REC_png_jpg.rf.2f53ee8512dd73a2d65d5cdc344d17bd.jpg,v4,1,0,30,0
img_004044.jpg,ROBOFLOW_13-06-2023_15-21-34_REC_png_jpg.rf.2f53ee8512dd73a2d65d5cdc344d17bd.jpg,v4,2,0,22,0
img_004045.jpg,ROBOFLOW_13-06-2023_15-21-44_REC_png_jpg.rf.d5de3d41a9d5df0782dda41fcd32782a.jpg,v4,0,1,30,78
img_004046.jpg,ROBOFLOW_13-06-2023_15-21-44_REC_png_jpg.rf.d5de3d41a9d5df0782dda41fcd32782a.jpg,v4,1,1,30,78
img_004047.jpg,ROBOFLOW_13-06-2023_15-21-44_REC_png_jpg.rf.d5de3d41a9d5df0782dda41fcd32782a.jpg,v4,2,1,30,78
img_004048.jpg,ROBOFLOW_13-06-2023_15-22-45_REC_png_jpg.rf.45c6359b5d01f0ae221edd1996ad481c.jpg,v4,0,0,30,145
img_004049.jpg,ROBOFLOW_13-06-2023_15-22-45_REC_png_jpg.rf.45c6359b5d01f0ae221edd1996ad481c.jpg,v4,1,0,30,145
img_004050.jpg,ROBOFLOW_13-06-2023_15-22-45_REC_png_jpg.rf.45c6359b5d01f0ae221edd1996ad481c.jpg,v4,2,0,26,145
img_004051.jpg,ROBOFLOW_13-06-2023_15-23-05_REC_png_jpg.rf.8d54573fac26154d10c604196d289066.jpg,v4,0,0,25,0
img_004052.jpg,ROBOFLOW_13-06-2023_15-23-05_REC_png_jpg.rf.8d54573fac26154d10c604196d289066.jpg,v4,1,0,30,0
img_004053.jpg,ROBOFLOW_13-06-2023_15-23-05_REC_png_jpg.rf.8d54573fac26154d10c604196d289066.jpg,v4,2,0,30,0
img_004054.jpg,ROBOFLOW_13-06-2023_15-26-43_REC_png_jpg.rf.c6f271081eb2407719d8e6ea91901d18.jpg,v4,0,0,30,41
img_004055.jpg,ROBOFLOW_13-06-2023_15-26-43_REC_png_jpg.rf.c6f271081eb2407719d8e6ea91901d18.jpg,v4,1,0,30,41
img_004056.jpg,ROBOFLOW_13-06-2023_15-26-43_REC_png_jpg.rf.c6f271081eb2407719d8e6ea91901d18.jpg,v4,2,0,30,41
img_004057.jpg,ROBOFLOW_13-06-2023_15-27-15_REC_png_jpg.rf.4c0d4c450c7d07a285428a3fdaa7cb8f.jpg,v4,0,1,24,0
img_004058.jpg,ROBOFLOW_13-06-2023_15-27-15_REC_png_jpg.rf.4c0d4c450c7d07a285428a3fdaa7cb8f.jpg,v4,1,1,30,0
img_004059.jpg,ROBOFLOW_13-06-2023_15-27-15_REC_png_jpg.rf.4c0d4c450c7d07a285428a3fdaa7cb8f.jpg,v4,2,1,19,0
img_004060.jpg,ROBOFLOW_13-06-2023_15-28-22_REC_png_jpg.rf.5538d98248f10f0f64a6876aeb15c636.jpg,v4,0,0,25,0
img_004061.jpg,ROBOFLOW_13-06-2023_15-28-22_REC_png_jpg.rf.5538d98248f10f0f64a6876aeb15c636.jpg,v4,1,0,28,0
img_004062.jpg,ROBOFLOW_13-06-2023_15-28-22_REC_png_jpg.rf.5538d98248f10f0f64a6876aeb15c636.jpg,v4,2,0,30,0
img_004063.jpg,ROBOFLOW_26451509_jpg.rf.ff548b258139ad471d2778bb11b5a988.jpg,v4,0,0,30,138
img_004064.jpg,ROBOFLOW_26451509_jpg.rf.ff548b258139ad471d2778bb11b5a988.jpg,v4,1,0,27,138
img_004065.jpg,ROBOFLOW_26451509_jpg.rf.ff548b258139ad471d2778bb11b5a988.jpg,v4,2,0,30,138
img_004066.jpg,ROBOFLOW_26451513_jpg.rf.8249d0a36f9d0922486ef75dbd6da3af.jpg,v4,0,0,30,48
img_004067.jpg,ROBOFLOW_26451513_jpg.rf.8249d0a36f9d0922486ef75dbd6da3af.jpg,v4,1,0,25,48
img_004068.jpg,ROBOFLOW_26451513_jpg.rf.8249d0a36f9d0922486ef75dbd6da3af.jpg,v4,2,0,30,48
img_004069.jpg,ROBOFLOW_26454805_jpg.rf.cb161fdcb750ace4eb162c16e82a8025.jpg,v4,0,0,30,0
img_004070.jpg,ROBOFLOW_26454805_jpg.rf.cb161fdcb750ace4eb162c16e82a8025.jpg,v4,1,0,30,0
img_004071.jpg,ROBOFLOW_26454805_jpg.rf.cb161fdcb750ace4eb162c16e82a8025.jpg,v4,2,0,30,0
img_004072.jpg,ROBOFLOW_26455230_jpg.rf.10d82fa85aa69a25c79f1dfd0584f10a.jpg,v4,0,0,30,0
img_004073.jpg,ROBOFLOW_26455230_jpg.rf.10d82fa85aa69a25c79f1dfd0584f10a.jpg,v4,1,0,30,0
img_004074.jpg,ROBOFLOW_26455230_jpg.rf.10d82fa85aa69a25c79f1dfd0584f10a.jpg,v4,2,0,30,0
img_004075.jpg,ROBOFLOW_26455618_jpg.rf.890ed309af8b5bd1e7885de860498605.jpg,v4,0,1,30,0
img_004076.jpg,ROBOFLOW_26455618_jpg.rf.890ed309af8b5bd1e7885de860498605.jpg,v4,1,1,24,0
img_004077.jpg,ROBOFLOW_26455618_jpg.rf.890ed309af8b5bd1e7885de860498605.jpg,v4,2,1,30,0
img_004078.jpg,ROBOFLOW_26457961_jpg.rf.6a6eef94186294862052bda752e8bede.jpg,v4,0,0,30,106
img_004079.jpg,ROBOFLOW_26457961_jpg.rf.6a6eef94186294862052bda752e8bede.jpg,v4,1,0,30,106
img_004080.jpg,ROBOFLOW_26457961_jpg.rf.6a6eef94186294862052bda752e8bede.jpg,v4,2,0,20,106
img_004081.jpg,ROBOFLOW_26458000_jpg.rf.97a98a0861869a5f5f804204a201b314.jpg,v4,0,0,30,102
img_004082.jpg,ROBOFLOW_26458000_jpg.rf.97a98a0861869a5f5f804204a201b314.jpg,v4,1,0,30,102
img_004083.jpg,ROBOFLOW_26458000_jpg.rf.97a98a0861869a5f5f804204a201b314.jpg,v4,2,0,30,102
img_004084.jpg,ROBOFLOW_26459097_jpg.rf.80be962c178e2ebb199957e1475af737.jpg,v4,0,0,30,171
img_004085.jpg,ROBOFLOW_26459097_jpg.rf.80be962c178e2ebb199957e1475af737.jpg,v4,1,0,30,171
img_004086.jpg,ROBOFLOW_26459097_jpg.rf.80be962c178e2ebb199957e1475af737.jpg,v4,2,0,30,171
img_004087.jpg,ROBOFLOW_26460731_jpg.rf.20f92e585926de3cd7c930ef1a9e6e8b.jpg,v4,0,0,30,0
img_004088.jpg,ROBOFLOW_26460731_jpg.rf.20f92e585926de3cd7c930ef1a9e6e8b.jpg,v4,1,0,30,0
img_004089.jpg,ROBOFLOW_26460731_jpg.rf.20f92e585926de3cd7c930ef1a9e6e8b.jpg,v4,2,0,23,0
img_004090.jpg,ROBOFLOW_26461774_jpg.rf.27e56fe517b12b10431949aacebaae1e.jpg,v4,0,0,30,0
img_004091.jpg,ROBOFLOW_26461774_jpg.rf.27e56fe517b12b10431949aacebaae1e.jpg,v4,1,0,30,0
img_004092.jpg,ROBOFLOW_26461774_jpg.rf.27e56fe517b12b10431949aacebaae1e.jpg,v4,2,0,30,0
img_004093.jpg,ROBOFLOW_26471387_jpg.rf.a14b13bea5f1235960d27f3b624fc233.jpg,v4,0,0,30,146
img_004094.jpg,ROBOFLOW_26471387_jpg.rf.a14b13bea5f1235960d27f3b624fc233.jpg,v4,1,0,30,146
img_004095.jpg,ROBOFLOW_26471387_jpg.rf.a14b13bea5f1235960d27f3b624fc233.jpg,v4,2,0,30,146
img_004096.jpg,ROBOFLOW_26472481_jpg.rf.eb365f5016fe6b5d28a04765b6ac8baf.jpg,v4,0,0,30,141
img_004097.jpg,ROBOFLOW_26472481_jpg.rf.eb365f5016fe6b5d28a04765b6ac8baf.jpg,v4,1,0,30,141
img_004098.jpg,ROBOFLOW_26472481_jpg.rf.eb365f5016fe6b5d28a04765b6ac8baf.jpg,v4,2,0,30,141
img_004099.jpg,ROBOFLOW_26476455_jpg.rf.66ce5038e28fd0c5ff1545a2e56b38b2.jpg,v4,0,0,30,211
img_004100.jpg,ROBOFLOW_26476455_jpg.rf.66ce5038e28fd0c5ff1545a2e56b38b2.jpg,v4,1,0,30,211
img_004101.jpg,ROBOFLOW_26476455_jpg.rf.66ce5038e28fd0c5ff1545a2e56b38b2.jpg,v4,2,0,30,211
img_004102.jpg,ROBOFLOW_26476461_jpg.rf.319ce6ba03378f49bd6c174f2d6b2852.jpg,v4,0,0,30,110
img_004103.jpg,ROBOFLOW_26476461_jpg.rf.319ce6ba03378f49bd6c174f2d6b2852.jpg,v4,1,0,30,110
img_004104.jpg,ROBOFLOW_26476461_jpg.rf.319ce6ba03378f49bd6c174f2d6b2852.jpg,v4,2,0,30,110
img_004105.jpg,ROBOFLOW_26476463_jpg.rf.6b072b30b12e47256d71e6db82f90456.jpg,v4,0,0,30,176
img_004106.jpg,ROBOFLOW_26476463_jpg.rf.6b072b30b12e47256d71e6db82f90456.jpg,v4,1,0,30,176
img_004107.jpg,ROBOFLOW_26476463_jpg.rf.6b072b30b12e47256d71e6db82f90456.jpg,v4,2,0,30,176
img_004108.jpg,ROBOFLOW_26476464_jpg.rf.5462814de6891be965e663ca888e1dd0.jpg,v4,0,0,30,232
img_004109.jpg,ROBOFLOW_26476464_jpg.rf.5462814de6891be965e663ca888e1dd0.jpg,v4,1,0,30,232
img_004110.jpg,ROBOFLOW_26476464_jpg.rf.5462814de6891be965e663ca888e1dd0.jpg,v4,2,0,30,232
img_004111.jpg,ROBOFLOW_26476472_jpg.rf.fad4799c0a0fb65ef644511193531187.jpg,v4,0,0,30,165
img_004112.jpg,ROBOFLOW_26476472_jpg.rf.fad4799c0a0fb65ef644511193531187.jpg,v4,1,0,30,165
img_004113.jpg,ROBOFLOW_26476472_jpg.rf.fad4799c0a0fb65ef644511193531187.jpg,v4,2,0,30,165
img_004114.jpg,ROBOFLOW_26489994_jpg.rf.58b0f3c7adc86ecbd8d25e40389bedd6.jpg,v4,0,0,30,231
img_004115.jpg,ROBOFLOW_26489994_jpg.rf.58b0f3c7adc86ecbd8d25e40389bedd6.jpg,v4,1,0,30,231
img_004116.jpg,ROBOFLOW_26489994_jpg.rf.58b0f3c7adc86ecbd8d25e40389bedd6.jpg,v4,2,0,30,231
img_004117.jpg,ROBOFLOW_26489998_jpg.rf.87de58c47eab1325a8fa55b99a951ad8.jpg,v4,0,0,30,145
img_004118.jpg,ROBOFLOW_26489998_jpg.rf.87de58c47eab1325a8fa55b99a951ad8.jpg,v4,1,0,22,145
img_004119.jpg,ROBOFLOW_26489998_jpg.rf.87de58c47eab1325a8fa55b99a951ad8.jpg,v4,2,0,24,145
img_004120.jpg,ROBOFLOW_26490003_jpg.rf.0217a4ceae6768226573cd8e3897316f.jpg,v4,0,0,30,168
img_004121.jpg,ROBOFLOW_26490003_jpg.rf.0217a4ceae6768226573cd8e3897316f.jpg,v4,1,0,30,168
img_004122.jpg,ROBOFLOW_26490003_jpg.rf.0217a4ceae6768226573cd8e3897316f.jpg,v4,2,0,30,168
img_004123.jpg,ROBOFLOW_26490008_jpg.rf.d6860ed33dbca4910f82a7c9f92bd484.jpg,v4,0,1,30,95
img_004124.jpg,ROBOFLOW_26490008_jpg.rf.d6860ed33dbca4910f82a7c9f92bd484.jpg,v4,1,1,30,95
img_004125.jpg,ROBOFLOW_26490008_jpg.rf.d6860ed33dbca4910f82a7c9f92bd484.jpg,v4,2,1,30,95
img_004126.jpg,ROBOFLOW_26490012_jpg.rf.29c7d1f5cc6e2031c7c3323c936e1514.jpg,v4,0,0,30,266
img_004127.jpg,ROBOFLOW_26490012_jpg.rf.29c7d1f5cc6e2031c7c3323c936e1514.jpg,v4,1,0,30,266
img_004128.jpg,ROBOFLOW_26490012_jpg.rf.29c7d1f5cc6e2031c7c3323c936e1514.jpg,v4,2,0,30,266
img_004129.jpg,ROBOFLOW_26490141_jpg.rf.3952315981bf25a3ee278302abf6215c.jpg,v4,0,10,30,54
img_004130.jpg,ROBOFLOW_26490141_jpg.rf.3952315981bf25a3ee278302abf6215c.jpg,v4,1,10,30,54
img_004131.jpg,ROBOFLOW_26490141_jpg.rf.3952315981bf25a3ee278302abf6215c.jpg,v4,2,10,30,54
img_004132.jpg,ROBOFLOW_26490197_jpg.rf.9c15a33b7a7669cc0c7cd6630d86d89e.jpg,v4,0,1,30,159
img_004133.jpg,ROBOFLOW_26490197_jpg.rf.9c15a33b7a7669cc0c7cd6630d86d89e.jpg,v4,1,1,23,159
img_004134.jpg,ROBOFLOW_26490197_jpg.rf.9c15a33b7a7669cc0c7cd6630d86d89e.jpg,v4,2,1,30,159
img_004135.jpg,ROBOFLOW_26490427_jpg.rf.e51c50fa1bce895172e6229b0cad656f.jpg,v4,0,2,30,123
img_004136.jpg,ROBOFLOW_26490427_jpg.rf.e51c50fa1bce895172e6229b0cad656f.jpg,v4,1,2,30,123
img_004137.jpg,ROBOFLOW_26490427_jpg.rf.e51c50fa1bce895172e6229b0cad656f.jpg,v4,2,2,30,123
img_004138.jpg,ROBOFLOW_26492221_jpg.rf.e593a8f49a15e7e061472969905ea1bf.jpg,v4,0,0,30,139
img_004139.jpg,ROBOFLOW_26492221_jpg.rf.e593a8f49a15e7e061472969905ea1bf.jpg,v4,1,0,30,139
img_004140.jpg,ROBOFLOW_26492221_jpg.rf.e593a8f49a15e7e061472969905ea1bf.jpg,v4,2,0,30,139
img_004141.jpg,ROBOFLOW_26493955_jpg.rf.b4621f992e0ea963e47fdd8b08d54cc6.jpg,v4,0,0,25,187
img_004142.jpg,ROBOFLOW_26493955_jpg.rf.b4621f992e0ea963e47fdd8b08d54cc6.jpg,v4,1,0,30,187
img_004143.jpg,ROBOFLOW_26493955_jpg.rf.b4621f992e0ea963e47fdd8b08d54cc6.jpg,v4,2,0,30,187
img_004144.jpg,ROBOFLOW_26499290_jpg.rf.439893689fc1f39f382eaf6d94205005.jpg,v4,0,1,30,200
img_004145.jpg,ROBOFLOW_26499290_jpg.rf.439893689fc1f39f382eaf6d94205005.jpg,v4,1,1,30,200
img_004146.jpg,ROBOFLOW_26499290_jpg.rf.439893689fc1f39f382eaf6d94205005.jpg,v4,2,1,30,200
img_004147.jpg,ROBOFLOW_26499294_jpg.rf.92c96847ab995b6498cae8e99a213c59.jpg,v4,0,1,30,178
img_004148.jpg,ROBOFLOW_26499294_jpg.rf.92c96847ab995b6498cae8e99a213c59.jpg,v4,1,1,30,178
img_004149.jpg,ROBOFLOW_26499294_jpg.rf.92c96847ab995b6498cae8e99a213c59.jpg,v4,2,1,19,178
img_004150.jpg,ROBOFLOW_26499299_jpg.rf.4654de7995edeeede8c72b88be264cf6.jpg,v4,0,0,30,209
img_004151.jpg,ROBOFLOW_26499299_jpg.rf.4654de7995edeeede8c72b88be264cf6.jpg,v4,1,0,30,209
img_004152.jpg,ROBOFLOW_26499299_jpg.rf.4654de7995edeeede8c72b88be264cf6.jpg,v4,2,0,30,209
img_004153.jpg,ROBOFLOW_26499301_jpg.rf.25e6768b617c1246395747b5773c6694.jpg,v4,0,0,30,221
img_004154.jpg,ROBOFLOW_26499301_jpg.rf.25e6768b617c1246395747b5773c6694.jpg,v4,1,0,30,221
img_004155.jpg,ROBOFLOW_26499301_jpg.rf.25e6768b617c1246395747b5773c6694.jpg,v4,2,0,30,221
img_004156.jpg,ROBOFLOW_26499307_jpg.rf.67ff977fcf140fec584a6c564fa4a2c8.jpg,v4,0,0,30,148
img_004157.jpg,ROBOFLOW_26499307_jpg.rf.67ff977fcf140fec584a6c564fa4a2c8.jpg,v4,1,0,30,148
img_004158.jpg,ROBOFLOW_26499307_jpg.rf.67ff977fcf140fec584a6c564fa4a2c8.jpg,v4,2,0,26,148
img_004159.jpg,ROBOFLOW_26499319_jpg.rf.b428a5b4a8432a7ab36bcaef314a46a1.jpg,v4,0,0,30,168
img_004160.jpg,ROBOFLOW_26499319_jpg.rf.b428a5b4a8432a7ab36bcaef314a46a1.jpg,v4,1,0,20,168
